490946,124560,0,0
491093,124637,0,0
490956,124637,0,0
491043,124687,0,0
490956,124687,0,0
490869,124687,0,0
497493,125672,0,0
497406,125672,0,0
497319,125672,0,0
497269,125722,0,0
497416,125799,0,0
497406,125799,0,0
497396,125799,0,0
520645,123667,2528,10641
523046,123667,0,0
523036,123667,0,0
523026,123667,0,0
523173,123677,0,0
523123,123677,0,0
523046,123677,0,0
523036,123677,0,0
523026,123677,0,0
522949,123677,0,0
523046,123687,0,0
523036,123687,0,0
523026,123687,0,0
523173,123764,0,0
523036,123764,0,0
523123,123814,0,0
523036,123814,0,0
522949,123814,0,0
520869,134171,0,0
520782,134171,0,0
520695,134171,0,0
520645,134221,0,0
520792,134298,0,0
520782,134298,0,0
520772,134298,0,0
520919,134308,0,0
509819,120966,1057,20645
510826,120966,0,0
510739,120966,0,0
510652,120966,0,0
510602,121016,0,0
510749,121093,0,0
510739,121093,0,0
510729,121093,0,0
510876,121103,0,0
510826,121103,0,0
510749,121103,0,0
510739,121103,0,0
510729,121103,0,0
510652,121103,0,0
510749,121113,0,0
510739,121113,0,0
510729,121113,0,0
510876,121190,0,0
510739,121190,0,0
510826,121240,0,0
510739,121240,0,0
510652,121240,0,0
510043,141561,0,0
509956,141561,0,0
509869,141561,0,0
509819,141611,0,0
496339,125809,1204,14528
497543,125809,0,0
497493,125809,0,0
497416,125809,0,0
497406,125809,0,0
497396,125809,0,0
497319,125809,0,0
497416,125819,0,0
497406,125819,0,0
497396,125819,0,0
497543,125896,0,0
497406,125896,0,0
497493,125946,0,0
497406,125946,0,0
497319,125946,0,0
496563,140200,0,0
496476,140200,0,0
496389,140200,0,0
496339,140250,0,0
496486,140327,0,0
496476,140327,0,0
496466,140327,0,0
496613,140337,0,0
496563,140337,0,0
496486,140337,0,0
496476,140337,0,0
471917,125697,6438,14911
478355,125697,0,0
472141,129849,0,0
472054,129849,0,0
471967,129849,0,0
471917,129899,0,0
472064,129976,0,0
472054,129976,0,0
472044,129976,0,0
472191,129986,0,0
472141,129986,0,0
472064,129986,0,0
472054,129986,0,0
472044,129986,0,0
471967,129986,0,0
472064,129996,0,0
472054,129996,0,0
472044,129996,0,0
472191,130073,0,0
472054,130073,0,0
472141,130123,0,0
472054,130123,0,0
471967,130123,0,0
473289,140608,0,0
473202,140608,0,0
473115,140608,0,0
517931,134308,2988,3248
520869,134308,0,0
520792,134308,0,0
520782,134308,0,0
520772,134308,0,0
520695,134308,0,0
520792,134318,0,0
520782,134318,0,0
520772,134318,0,0
520919,134395,0,0
520782,134395,0,0
520869,134445,0,0
520782,134445,0,0
520695,134445,0,0
518155,137419,0,0
518068,137419,0,0
517981,137419,0,0
517931,137469,0,0
518078,137546,0,0
518068,137546,0,0
518058,137546,0,0
518205,137556,0,0
518155,137556,0,0
518078,137556,0,0
518068,137556,0,0
518058,137556,0,0
513870,137556,5468,1545
517981,137556,0,0
518078,137566,0,0
518068,137566,0,0
518058,137566,0,0
518205,137643,0,0
518068,137643,0,0
518155,137693,0,0
518068,137693,0,0
517981,137693,0,0
519288,138964,0,0
519201,138964,0,0
519114,138964,0,0
519064,139014,0,0
514044,139065,0,0
513957,139065,0,0
513870,139065,0,0
519211,139091,0,0
519201,139091,0,0
519191,139091,0,0
519338,139101,0,0
519288,139101,0,0
519211,139101,0,0
519201,139101,0,0
519191,139101,0,0
519114,139101,0,0
513820,139111,5518,132
519211,139111,0,0
519201,139111,0,0
519191,139111,0,0
513820,139115,0,0
519338,139188,0,0
519201,139188,0,0
513967,139192,0,0
513957,139192,0,0
513947,139192,0,0
514260,139193,0,0
514173,139193,0,0
514086,139193,0,0
514094,139202,0,0
514044,139202,0,0
513967,139202,0,0
513957,139202,0,0
513947,139202,0,0
513870,139202,0,0
513967,139212,0,0
513957,139212,0,0
513947,139212,0,0
519288,139238,0,0
519201,139238,0,0
519114,139238,0,0
514036,139243,0,0
512923,139289,1387,1632
514094,139289,0,0
513957,139289,0,0
514183,139320,0,0
514173,139320,0,0
514163,139320,0,0
514310,139330,0,0
514260,139330,0,0
514183,139330,0,0
514173,139330,0,0
514163,139330,0,0
514086,139330,0,0
514044,139339,0,0
513957,139339,0,0
513870,139339,0,0
514183,139340,0,0
514173,139340,0,0
514163,139340,0,0
514310,139417,0,0
514173,139417,0,0
514260,139467,0,0
514173,139467,0,0
514086,139467,0,0
513097,140921,0,0
513010,140921,0,0
512923,140921,0,0
504980,141688,5113,189
509966,141688,0,0
509956,141688,0,0
509946,141688,0,0
510093,141698,0,0
510043,141698,0,0
509966,141698,0,0
509956,141698,0,0
509946,141698,0,0
509869,141698,0,0
509966,141708,0,0
509956,141708,0,0
509946,141708,0,0
505204,141740,0,0
505117,141740,0,0
505030,141740,0,0
510093,141785,0,0
509956,141785,0,0
504980,141790,0,0
510043,141835,0,0
509956,141835,0,0
509869,141835,0,0
505127,141867,0,0
505117,141867,0,0
505107,141867,0,0
505254,141877,0,0
505030,141877,5521,608
505204,141877,0,0
505127,141877,0,0
505117,141877,0,0
505107,141877,0,0
505030,141877,0,0
505127,141887,0,0
505117,141887,0,0
505107,141887,0,0
505254,141964,0,0
505117,141964,0,0
505204,142014,0,0
505117,142014,0,0
505030,142014,0,0
510501,142348,0,0
510414,142348,0,0
510327,142348,0,0
510277,142398,0,0
510424,142475,0,0
510414,142475,0,0
510404,142475,0,0
510551,142485,0,0
510501,142485,0,0
510424,142485,0,0
510414,142485,0,0
510404,142485,0,0
511914,140971,1233,4239
512873,140971,0,0
513020,141048,0,0
513010,141048,0,0
513000,141048,0,0
513147,141058,0,0
513097,141058,0,0
513020,141058,0,0
513010,141058,0,0
513000,141058,0,0
512923,141058,0,0
513020,141068,0,0
513010,141068,0,0
513000,141068,0,0
513147,141145,0,0
513010,141145,0,0
513097,141195,0,0
513010,141195,0,0
512923,141195,0,0
512138,145083,0,0
512051,145083,0,0
511964,145083,0,0
511914,145133,0,0
512061,145210,0,0
512051,145210,0,0
512041,145210,0,0
489367,140337,7246,5897
496466,140337,0,0
496389,140337,0,0
496486,140347,0,0
496476,140347,0,0
496466,140347,0,0
496613,140424,0,0
496476,140424,0,0
496563,140474,0,0
496476,140474,0,0
496389,140474,0,0
489591,146087,0,0
489504,146087,0,0
489417,146087,0,0
489367,146137,0,0
489514,146214,0,0
489504,146214,0,0
489494,146214,0,0
489641,146224,0,0
489591,146224,0,0
489514,146224,0,0
489504,146224,0,0
489494,146224,0,0
489417,146224,0,0
489514,146234,0,0
489504,146234,0,0
800167,85208,24530,116496
802257,87698,2919,8755
802481,87698,0,0
802394,87698,0,0
802307,87698,0,0
802257,87748,0,0
802404,87825,0,0
802394,87825,0,0
802384,87825,0,0
802531,87835,0,0
802481,87835,0,0
802404,87835,0,0
802394,87835,0,0
802384,87835,0,0
802307,87835,0,0
802404,87845,0,0
802394,87845,0,0
802384,87845,0,0
802531,87922,0,0
802394,87922,0,0
802481,87972,0,0
802394,87972,0,0
802307,87972,0,0
805176,96403,0,0
805089,96403,0,0
805002,96403,0,0
804952,96453,0,0
813079,85345,6549,31814
813079,85345,0,0
813079,85432,0,0
818166,108399,0,0
818079,108399,0,0
817992,108399,0,0
817942,108449,0,0
818089,108526,0,0
818079,108526,0,0
818069,108526,0,0
818216,108536,0,0
818166,108536,0,0
818089,108536,0,0
818079,108536,0,0
818069,108536,0,0
817992,108536,0,0
818089,108546,0,0
818079,108546,0,0
818069,108546,0,0
818216,108623,0,0
818079,108623,0,0
818166,108673,0,0
818079,108673,0,0
817992,108673,0,0
819628,117159,0,0
819541,117159,0,0
807932,85208,5097,49184
813029,85208,0,0
812942,85208,0,0
812855,85208,0,0
812805,85258,0,0
812952,85335,0,0
812942,85335,0,0
812932,85335,0,0
813029,85345,0,0
812952,85345,0,0
812942,85345,0,0
812932,85345,0,0
812855,85345,0,0
812952,85355,0,0
812942,85355,0,0
812932,85355,0,0
812942,85432,0,0
813029,85482,0,0
812942,85482,0,0
812855,85482,0,0
808156,134265,0,0
808069,134265,0,0
807982,134265,0,0
807932,134315,0,0
808079,134392,0,0
808069,134392,0,0
818531,117159,1147,3289
819454,117159,0,0
819404,117209,0,0
819551,117286,0,0
819541,117286,0,0
819531,117286,0,0
819678,117296,0,0
819628,117296,0,0
819551,117296,0,0
819541,117296,0,0
819531,117296,0,0
819454,117296,0,0
819551,117306,0,0
819541,117306,0,0
819531,117306,0,0
819678,117383,0,0
819541,117383,0,0
819628,117433,0,0
819541,117433,0,0
819454,117433,0,0
818755,120321,0,0
818668,120321,0,0
818581,120321,0,0
818531,120371,0,0
818678,120448,0,0
818668,120448,0,0
804799,96530,427,52450
805099,96530,0,0
805089,96530,0,0
805079,96530,0,0
805226,96540,0,0
805176,96540,0,0
805099,96540,0,0
805089,96540,0,0
805079,96540,0,0
805002,96540,0,0
805099,96550,0,0
805089,96550,0,0
805079,96550,0,0
805226,96627,0,0
805089,96627,0,0
805176,96677,0,0
805089,96677,0,0
805002,96677,0,0
805023,148843,0,0
804936,148843,0,0
804849,148843,0,0
804799,148893,0,0
804946,148970,0,0
804936,148970,0,0
804926,148970,0,0
805073,148980,0,0
814242,120448,4563,12207
818658,120448,0,0
818805,120458,0,0
818755,120458,0,0
818678,120458,0,0
818668,120458,0,0
818658,120458,0,0
818581,120458,0,0
818678,120468,0,0
818668,120468,0,0
818658,120468,0,0
818805,120545,0,0
818668,120545,0,0
818755,120595,0,0
818668,120595,0,0
818581,120595,0,0
814466,132518,0,0
814379,132518,0,0
814292,132518,0,0
814242,132568,0,0
814389,132645,0,0
814379,132645,0,0
814369,132645,0,0
814516,132655,0,0
814466,132655,0,0
814389,132655,0,0
813102,132655,1414,7107
814379,132655,0,0
814369,132655,0,0
814292,132655,0,0
814389,132665,0,0
814379,132665,0,0
814369,132665,0,0
814516,132742,0,0
814379,132742,0,0
814466,132792,0,0
814379,132792,0,0
814292,132792,0,0
813326,139615,0,0
813239,139615,0,0
813152,139615,0,0
813102,139665,0,0
813249,139742,0,0
813239,139742,0,0
813229,139742,0,0
813376,139752,0,0
813326,139752,0,0
813249,139752,0,0
813239,139752,0,0
813229,139752,0,0
813152,139752,0,0
813249,139762,0,0
806430,134392,1776,5867
808059,134392,0,0
808206,134402,0,0
808156,134402,0,0
808079,134402,0,0
808069,134402,0,0
808059,134402,0,0
807982,134402,0,0
808079,134412,0,0
808069,134412,0,0
808059,134412,0,0
808206,134489,0,0
808069,134489,0,0
808156,134539,0,0
808069,134539,0,0
807982,134539,0,0
806654,140122,0,0
806567,140122,0,0
806480,140122,0,0
806430,140172,0,0
806577,140249,0,0
806567,140249,0,0
806557,140249,0,0
806704,140259,0,0
806654,140259,0,0
806577,140259,0,0
813152,139762,4999,510
813239,139762,0,0
813229,139762,0,0
813376,139839,0,0
813239,139839,0,0
813326,139889,0,0
813239,139889,0,0
813152,139889,0,0
818101,140048,0,0
818014,140048,0,0
817927,140048,0,0
817877,140098,0,0
818024,140175,0,0
818014,140175,0,0
818004,140175,0,0
818151,140185,0,0
818101,140185,0,0
818024,140185,0,0
818014,140185,0,0
818004,140185,0,0
817927,140185,0,0
818024,140195,0,0
818014,140195,0,0
818004,140195,0,0
818151,140272,0,0
818014,140272,0,0
823539,133542,1158,18525
824647,133542,0,0
824560,133542,0,0
824473,133542,0,0
824423,133592,0,0
824570,133669,0,0
824560,133669,0,0
824550,133669,0,0
824697,133679,0,0
824647,133679,0,0
824570,133679,0,0
824560,133679,0,0
824550,133679,0,0
824473,133679,0,0
824570,133689,0,0
824560,133689,0,0
824550,133689,0,0
824697,133766,0,0
824560,133766,0,0
824647,133816,0,0
824560,133816,0,0
824473,133816,0,0
823763,152017,0,0
823676,152017,0,0
823589,152017,0,0
823539,152067,0,0
806480,140259,6557,20175
806567,140259,0,0
806557,140259,0,0
806480,140259,0,0
806577,140269,0,0
806567,140269,0,0
806557,140269,0,0
806704,140346,0,0
806567,140346,0,0
806654,140396,0,0
806567,140396,0,0
806480,140396,0,0
813037,156993,0,0
812987,157043,0,0
813037,157130,0,0
813037,157267,0,0
810862,160297,0,0
810775,160297,0,0
810688,160297,0,0
810638,160347,0,0
810785,160424,0,0
810775,160424,0,0
810765,160424,0,0
810912,160434,0,0
810862,160434,0,0
810785,160434,0,0
813114,140322,4987,23858
818101,140322,0,0
818014,140322,0,0
817927,140322,0,0
813211,156993,0,0
813124,156993,0,0
813134,157120,0,0
813124,157120,0,0
813114,157120,0,0
813261,157130,0,0
813211,157130,0,0
813134,157130,0,0
813124,157130,0,0
813114,157130,0,0
813134,157140,0,0
813124,157140,0,0
813114,157140,0,0
813261,157217,0,0
813124,157217,0,0
813211,157267,0,0
813124,157267,0,0
814640,164053,0,0
814553,164053,0,0
814466,164053,0,0
814416,164103,0,0
814563,164180,0,0
821291,152144,2522,1324
823686,152144,0,0
823676,152144,0,0
823666,152144,0,0
823813,152154,0,0
823763,152154,0,0
823686,152154,0,0
823676,152154,0,0
823666,152154,0,0
823589,152154,0,0
823686,152164,0,0
823676,152164,0,0
823666,152164,0,0
823813,152241,0,0
823676,152241,0,0
823763,152291,0,0
823676,152291,0,0
823589,152291,0,0
821515,153331,0,0
821428,153331,0,0
821341,153331,0,0
821291,153381,0,0
821438,153458,0,0
821428,153458,0,0
821418,153458,0,0
821565,153468,0,0
821341,153468,2981,13901
821515,153468,0,0
821438,153468,0,0
821428,153468,0,0
821418,153468,0,0
821341,153468,0,0
821438,153478,0,0
821428,153478,0,0
821418,153478,0,0
821565,153555,0,0
821428,153555,0,0
821515,153605,0,0
821428,153605,0,0
821341,153605,0,0
824272,167232,0,0
824185,167232,0,0
824098,167232,0,0
824048,167282,0,0
824195,167359,0,0
824185,167359,0,0
824175,167359,0,0
824322,167369,0,0
824272,167369,0,0
824195,167369,0,0
824185,167369,0,0
824175,167369,0,0
807283,160434,3629,8363
810775,160434,0,0
810765,160434,0,0
810688,160434,0,0
810785,160444,0,0
810775,160444,0,0
810765,160444,0,0
810912,160521,0,0
810775,160521,0,0
810862,160571,0,0
810775,160571,0,0
810688,160571,0,0
807507,168650,0,0
807420,168650,0,0
807333,168650,0,0
807283,168700,0,0
807430,168777,0,0
807420,168777,0,0
807410,168777,0,0
807557,168787,0,0
807507,168787,0,0
807430,168787,0,0
807420,168787,0,0
807410,168787,0,0
807333,168787,0,0
807430,168797,0,0
814466,164180,969,3210
814553,164180,0,0
814543,164180,0,0
814690,164190,0,0
814640,164190,0,0
814563,164190,0,0
814553,164190,0,0
814543,164190,0,0
814466,164190,0,0
814563,164200,0,0
814553,164200,0,0
814543,164200,0,0
814690,164277,0,0
814553,164277,0,0
814640,164327,0,0
814553,164327,0,0
814466,164327,0,0
815385,167253,0,0
815298,167253,0,0
815211,167253,0,0
815161,167303,0,0
815308,167380,0,0
815298,167380,0,0
815288,167380,0,0
815435,167390,0,0
815385,167390,0,0
820538,167369,3784,795
824098,167369,0,0
824195,167379,0,0
824185,167379,0,0
824175,167379,0,0
824322,167456,0,0
824185,167456,0,0
824272,167506,0,0
824185,167506,0,0
824098,167506,0,0
820762,168017,0,0
820675,168017,0,0
820588,168017,0,0
820538,168067,0,0
820685,168144,0,0
820675,168144,0,0
820665,168144,0,0
820812,168154,0,0
820762,168154,0,0
820685,168154,0,0
820675,168154,0,0
820665,168154,0,0
820588,168154,0,0
820685,168164,0,0
820675,168164,0,0
820665,168164,0,0
820588,168241,3289,1704
820812,168241,0,0
820675,168241,0,0
820762,168291,0,0
820675,168291,0,0
820588,168291,0,0
823827,169671,0,0
823740,169671,0,0
823653,169671,0,0
823603,169721,0,0
823750,169798,0,0
823740,169798,0,0
823730,169798,0,0
823877,169808,0,0
823827,169808,0,0
823750,169808,0,0
823740,169808,0,0
823730,169808,0,0
823653,169808,0,0
823750,169818,0,0
823740,169818,0,0
823730,169818,0,0
823877,169895,0,0
823740,169895,0,0
823827,169945,0,0
823740,169945,0,0
800167,163299,736,13226
800391,163299,0,0
800304,163299,0,0
800217,163299,0,0
800167,163349,0,0
800314,163426,0,0
800304,163426,0,0
800294,163426,0,0
800441,163436,0,0
800391,163436,0,0
800314,163436,0,0
800304,163436,0,0
800294,163436,0,0
800217,163436,0,0
800314,163446,0,0
800304,163446,0,0
800294,163446,0,0
800441,163523,0,0
800304,163523,0,0
800391,163573,0,0
800304,163573,0,0
800217,163573,0,0
800903,176475,0,0
800816,176475,0,0
800729,176475,0,0
800679,176525,0,0
807333,168797,5044,9136
807420,168797,0,0
807410,168797,0,0
807557,168874,0,0
807420,168874,0,0
807507,168924,0,0
807420,168924,0,0
807333,168924,0,0
812327,177709,0,0
812240,177709,0,0
812153,177709,0,0
812103,177759,0,0
812250,177836,0,0
812240,177836,0,0
812230,177836,0,0
812377,177846,0,0
812327,177846,0,0
812250,177846,0,0
812240,177846,0,0
812230,177846,0,0
812153,177846,0,0
812250,177856,0,0
812240,177856,0,0
812230,177856,0,0
812377,177933,0,0
812240,177933,0,0
815211,167390,2545,14539
815308,167390,0,0
815298,167390,0,0
815288,167390,0,0
815211,167390,0,0
815308,167400,0,0
815298,167400,0,0
815288,167400,0,0
815435,167477,0,0
815298,167477,0,0
815385,167527,0,0
815298,167527,0,0
815211,167527,0,0
817706,181792,0,0
817619,181792,0,0
817532,181792,0,0
817482,181842,0,0
817629,181919,0,0
817619,181919,0,0
817609,181919,0,0
817756,181929,0,0
817706,181929,0,0
817629,181929,0,0
817619,181929,0,0
817609,181929,0,0
817532,181929,0,0
819757,169945,3896,13419
823653,169945,0,0
821448,175686,0,0
821361,175686,0,0
821274,175686,0,0
821224,175736,0,0
821371,175813,0,0
821361,175813,0,0
821351,175813,0,0
821498,175823,0,0
821448,175823,0,0
821371,175823,0,0
821361,175823,0,0
821351,175823,0,0
821274,175823,0,0
821371,175833,0,0
821361,175833,0,0
821351,175833,0,0
821498,175910,0,0
821361,175910,0,0
821448,175960,0,0
821361,175960,0,0
821274,175960,0,0
819757,183227,0,0
819807,183364,0,0
819757,183364,0,0
816306,181939,3374,2980
817629,181939,0,0
817619,181939,0,0
817609,181939,0,0
817756,182016,0,0
817619,182016,0,0
817706,182066,0,0
817619,182066,0,0
817532,182066,0,0
819670,183227,0,0
819583,183227,0,0
819533,183277,0,0
819680,183354,0,0
819670,183354,0,0
819660,183354,0,0
819670,183364,0,0
819660,183364,0,0
819583,183364,0,0
819670,183374,0,0
819660,183374,0,0
819670,183451,0,0
819670,183501,0,0
819583,183501,0,0
816480,184919,0,0
816393,184919,0,0
816306,184919,0,0
813731,184969,2799,3949
816256,184969,0,0
816403,185046,0,0
816393,185046,0,0
816383,185046,0,0
816530,185056,0,0
816480,185056,0,0
816403,185056,0,0
816393,185056,0,0
816383,185056,0,0
816306,185056,0,0
816403,185066,0,0
816393,185066,0,0
816383,185066,0,0
816530,185143,0,0
816393,185143,0,0
816480,185193,0,0
816393,185193,0,0
816306,185193,0,0
813955,188791,0,0
813868,188791,0,0
813781,188791,0,0
813731,188841,0,0
813878,188918,0,0
813868,188918,0,0
813858,188918,0,0
813781,188928,5612,12776
814005,188928,0,0
813955,188928,0,0
813878,188928,0,0
813868,188928,0,0
813858,188928,0,0
813781,188928,0,0
813878,188938,0,0
813868,188938,0,0
813858,188938,0,0
814005,189015,0,0
813868,189015,0,0
813955,189065,0,0
813868,189065,0,0
813781,189065,0,0
819343,201567,0,0
819256,201567,0,0
819169,201567,0,0
819119,201617,0,0
819266,201694,0,0
819256,201694,0,0
819246,201694,0,0
819393,201704,0,0
819343,201704,0,0
819266,201704,0,0
819256,201704,0,0
467007,140658,80206,19807
467007,140658,6332,6640
473065,140658,0,0
473212,140735,0,0
473202,140735,0,0
473192,140735,0,0
473339,140745,0,0
473289,140745,0,0
473212,140745,0,0
473202,140745,0,0
473192,140745,0,0
473115,140745,0,0
473212,140755,0,0
473202,140755,0,0
473192,140755,0,0
473339,140832,0,0
473202,140832,0,0
473289,140882,0,0
473202,140882,0,0
473115,140882,0,0
467231,147171,0,0
467144,147171,0,0
467057,147171,0,0
467007,147221,0,0
467154,147298,0,0
467144,147298,0,0
467134,147298,0,0
505466,142485,5085,4946
510327,142485,0,0
510424,142495,0,0
510414,142495,0,0
510404,142495,0,0
510551,142572,0,0
510414,142572,0,0
510501,142622,0,0
510414,142622,0,0
510327,142622,0,0
507761,147294,0,0
507674,147294,0,0
507587,147294,0,0
507537,147344,0,0
505690,147380,0,0
505603,147380,0,0
505516,147380,0,0
507684,147421,0,0
507674,147421,0,0
507664,147421,0,0
505466,147430,0,0
507811,147431,0,0
507761,147431,0,0
507684,147431,0,0
507674,147431,0,0
507664,147431,0,0
533214,144651,10539,3040
543703,144651,0,0
543616,144651,0,0
543529,144651,0,0
543479,144701,0,0
543626,144778,0,0
543616,144778,0,0
543606,144778,0,0
543753,144788,0,0
543703,144788,0,0
543626,144788,0,0
543616,144788,0,0
543606,144788,0,0
543529,144788,0,0
543626,144798,0,0
543616,144798,0,0
543606,144798,0,0
543753,144875,0,0
543616,144875,0,0
543703,144925,0,0
543616,144925,0,0
543529,144925,0,0
533438,147641,0,0
533351,147641,0,0
533264,147641,0,0
533214,147691,0,0
486733,146234,2908,850
489494,146234,0,0
489641,146311,0,0
489504,146311,0,0
489591,146361,0,0
489504,146361,0,0
489417,146361,0,0
